epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,49,0.8954166769981384,41.405025482177734,,
0,,99,0.8994345664978027,5.516132354736328,,
0,,149,0.9300087690353394,0.380957692861557,,
0,,199,0.9429166913032532,0.4209107458591461,,
0,,249,0.9415821433067322,0.2514711320400238,,
0,,299,0.9368376731872559,0.17944876849651337,,
0,,349,0.9406918883323669,0.1970808058977127,,
0,,399,0.9340707659721375,0.24557216465473175,,
0,,449,0.9432924389839172,0.169266015291214,,
0,,499,0.9244574308395386,0.22433629631996155,,
0,,549,0.9417475461959839,0.194525808095932,,
0,,599,0.9386067986488342,0.17411355674266815,,
0,,649,0.9265761971473694,0.17611730098724365,,
0,,699,0.9384796023368835,0.18185997009277344,,
0,,749,0.9455268383026123,0.1396661102771759,,
0,,753,,,0.9401078224182129,0.15871639549732208
,0.001,754,,,,
1,,799,0.9386354088783264,0.19414860010147095,,
1,,849,0.9371541142463684,0.1786802113056183,,
1,,899,0.942169725894928,0.1761433184146881,,
1,,949,0.9577777981758118,0.1464582234621048,,
1,,999,0.9407145380973816,0.1584077924489975,,
1,,1049,0.9302325248718262,0.1629095822572708,,
1,,1099,0.933443546295166,0.2939067482948303,,
1,,1149,0.9380007982254028,0.1705358922481537,,
1,,1199,0.9406779408454895,0.15701274573802948,,
1,,1249,0.9377701282501221,0.1709606647491455,,
1,,1299,0.9409282803535461,0.14830613136291504,,
1,,1349,0.9361876845359802,0.15342821180820465,,
1,,1399,0.9301290512084961,0.16856226325035095,,
1,,1449,0.9362618923187256,0.16759078204631805,,
1,,1499,0.9366925358772278,0.13888876140117645,,
1,,1507,,,0.9405819177627563,0.13657401502132416
,0.001,1508,,,,
2,,1549,0.9428913593292236,0.14287175238132477,,
2,,1599,0.9345029592514038,0.1716315597295761,,
2,,1649,0.9360210299491882,0.16023598611354828,,
2,,1699,0.9649659991264343,0.11502233892679214,,
2,,1749,0.9371428489685059,9.385198593139648,,
2,,1799,0.9400337934494019,1.8845669031143188,,
2,,1849,0.9376282095909119,0.31978839635849,,
2,,1899,0.9425144791603088,0.2741069793701172,,
2,,1949,0.9383476972579956,0.2715805470943451,,
2,,1999,0.9313149452209473,0.2688160240650177,,
2,,2049,0.9371549487113953,0.24613679945468903,,
2,,2099,0.9374754428863525,0.25187647342681885,,
2,,2149,0.9379072785377502,0.23727726936340332,,
2,,2199,0.9442649483680725,0.21939633786678314,,
2,,2249,0.9456921219825745,0.21389704942703247,,
2,,2261,,,0.939927875995636,0.22226257622241974
,0.001,2262,,,,
3,,2299,0.9421032071113586,0.21195313334465027,,
3,,2349,0.9334390163421631,0.23168642818927765,,
3,,2399,0.9428808093070984,0.20869264006614685,,
3,,2449,0.9544652104377747,0.17939577996730804,,
3,,2499,0.9396272301673889,0.22635726630687714,,
3,,2549,0.9406850337982178,0.2117527574300766,,
3,,2599,0.9419070482254028,0.20378521084785461,,
3,,2649,0.9525400996208191,0.17805321514606476,,
3,,2699,0.9369527101516724,0.21382495760917664,,
3,,2749,0.9391862750053406,0.20874086022377014,,
3,,2799,0.941627562046051,0.19837646186351776,,
3,,2849,0.9383906126022339,0.21430432796478271,,
3,,2899,0.9367036819458008,0.21702024340629578,,
3,,2949,0.9402020573616028,0.21227923035621643,,
3,,2999,0.9404088854789734,0.2009405493736267,,
3,,3015,,,0.9406389594078064,0.20509648323059082
,0.001,3016,,,,
4,,3049,0.9359965920448303,0.216117724776268,,
4,,3099,0.942695677280426,0.20102748274803162,,
4,,3149,0.9395652413368225,0.20996271073818207,,
4,,3199,0.9619662761688232,0.15115228295326233,,
4,,3249,0.9423308372497559,0.20291757583618164,,
4,,3299,0.9448105096817017,0.19737079739570618,,
4,,3349,0.9321267008781433,0.21963129937648773,,
4,,3399,0.9571194648742676,0.16451939940452576,,
4,,3449,0.9361351132392883,0.2128569334745407,,
4,,3499,0.9403110146522522,0.2081211358308792,,
4,,3549,0.937418520450592,0.2205776870250702,,
4,,3599,0.9373160004615784,0.20875094830989838,,
4,,3649,0.9467695951461792,0.1978144496679306,,
4,,3699,0.9410145878791809,0.20523297786712646,,
4,,3749,0.9452569484710693,0.19172410666942596,,
4,,3769,,,0.940868079662323,0.20313380658626556
,0.001,3770,,,,
5,,3799,0.9361075758934021,0.21527214348316193,,
5,,3849,0.9320537447929382,0.2169247567653656,,
5,,3899,0.9415692687034607,0.20081858336925507,,
5,,3949,0.9543223977088928,0.16795912384986877,,
5,,3999,0.9392197728157043,0.20591269433498383,,
5,,4049,0.9427480697631836,0.19805295765399933,,
5,,4099,0.9430431127548218,0.19639185070991516,,
